Company Name,IDBB,CRI Company ID,Exchange Country,Domicile Country,Bloomberg Industry Code,Bloomberg Industry,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
Blue Power Group Ltd,23774503,93545,Jamaica,Jamaica,10002,Basic Materials,14.80691284,20.39960589,24.86100623,34.81476097,61.48778398,97.31900874,130.9073168,100.0689667,79.8837598,67.89177358,58.88816984,49.49970183,43.61827692
Lasco Distributors Ltd,23774751,93546,Jamaica,Jamaica,10004,Consumer Cyclical,38.38778781,31.65365053,26.4488217,23.74928227,52.93694508,98.50929602,167.1020903,108.2630794,78.63159592,58.56108641,47.21945123,38.15898862,31.90795879
Lasco Financial Services Ltd,23774759,93547,Jamaica,Jamaica,10005,Consumer Non-Cyclical,95.80521734,83.12272466,70.70884783,60.27774832,59.60256396,59.55833183,58.68609623,53.13703664,49.04909617,43.40538365,38.39614965,33.71960271,30.3563182
Lasco Manufacturing Ltd,23774771,93548,Jamaica,Jamaica,10005,Consumer Non-Cyclical,19.57953316,19.20994645,18.10246752,16.61254805,16.80513648,16.15142972,15.09062678,13.01221199,11.45138571,9.769328494,8.394216193,7.308877714,6.52680314
Honey Bun 1982 Ltd,25520692,93779,Jamaica,Jamaica,10005,Consumer Non-Cyclical,14.9714846,14.05236179,12.73316887,11.66660708,11.81622921,12.10856318,12.02571286,11.04412022,10.14712806,9.11323257,8.124647493,7.045450979,6.264321267
AMG Packaging & Paper Co Ltd,26087942,124185,Jamaica,Jamaica,10011,Industrial,29.7605837,24.62744455,22.96798326,21.42742579,32.97654528,50.29191787,74.86258589,66.95449389,56.99476178,47.43488147,41.03391715,36.18762106,32.02412953
Caribbean Producers Jamaica Ltd,22807940,124283,Jamaica,Jamaica,10005,Consumer Non-Cyclical,79.32082573,70.40513534,62.91510809,54.94536104,55.60755108,56.13549674,55.45906141,49.95202439,47.05706773,42.76312545,39.19890768,35.55080144,32.4650799
General Accident Insurance Co Jamaica Ltd,28282899,125405,Jamaica,Jamaica,10008,Financial,15.81436589,30.7769293,46.44747981,58.70309161,129.1826761,225.5775279,332.3473812,157.0034829,87.22468694,57.95587214,49.46776709,42.66340934,33.86863286
Proven Investments Ltd,28610025,128370,Jamaica,Jamaica,10008,Financial,24.82873026,33.03454453,40.04340223,46.58140886,118.4411677,279.8995249,572.9551205,331.2166145,180.3978198,103.0224309,70.01265782,43.65803371,25.89925416
SSL Venture Capital Jamaica Ltd,31482068,129765,Jamaica,Jamaica,10008,Financial,65.91755229,84.1987726,77.53313778,79.4024895,166.3728102,358.0559902,539.168003,296.2939039,169.1887546,101.7804287,71.78857807,54.62485977,44.55839598
Paramount Trading Jamaica Ltd,33916544,131180,Jamaica,Jamaica,10004,Consumer Cyclical,67.07821911,63.90277861,56.10765412,49.06060424,106.2327782,195.9476051,330.7158965,206.5287853,147.1036528,107.9713755,85.03043689,68.98155178,56.49474108
KLE Group Ltd,34351423,131181,Jamaica,Jamaica,10004,Consumer Cyclical,109.6852141,103.6400043,74.82829542,70.26096796,123.5118679,252.157828,363.9776905,254.6274212,162.5174531,126.0265656,93.47604494,80.83965897,60.98545694
Consolidated Bakeries Jamaica Ltd,34351573,131182,Jamaica,Jamaica,10005,Consumer Non-Cyclical,138.3516492,114.7837273,99.7099527,85.63582749,83.2743844,82.6868326,79.48857782,70.22387028,65.0756875,58.13613423,52.29764472,46.78313641,42.71114204
Eppley Ltd,36363847,133677,Jamaica,Jamaica,10008,Financial,23.98823162,32.51205151,39.61877278,46.19229501,115.9158373,252.8405757,462.575955,244.254479,132.9117903,77.11434718,56.076005,42.37810142,33.48307342
Caribbean Flavours & Fragrances Ltd,37531530,163316,Jamaica,Jamaica,10005,Consumer Non-Cyclical,9.418556545,9.002594455,7.894561531,6.797060313,6.311851476,5.672033218,5.069106318,4.381272036,4.025091807,3.63128125,3.326454669,2.913262625,2.580744198
Sagicor Real Estate X Fund Ltd,37988278,163534,Jamaica,Jamaica,10008,Financial,33.43454211,39.52708605,47.72871758,58.39280035,140.0779556,311.6673528,606.4553998,323.5156445,178.734424,105.0692806,74.34705419,56.36135492,44.94392029
Medical Disposables & Supplies Ltd,38456523,163828,Jamaica,Jamaica,10005,Consumer Non-Cyclical,152.5069066,119.8800461,106.7629986,92.67019255,93.29726383,94.25267716,94.72272477,84.08792609,78.61053599,70.66838554,63.93561595,56.75344583,52.03251899
Knutsford Express Services Ltd,38457063,163912,Jamaica,Jamaica,10011,Industrial,8.159581376,6.528420915,5.557257735,4.726811047,6.377319934,8.927095713,11.98338175,10.042969,8.188733927,6.701725606,5.804969012,4.893666226,4.267970541
Sterling Investments Ltd,42696188,190005,Jamaica,Jamaica,10008,Financial,21.08165925,46.34679672,59.09241622,57.11539877,126.0191272,280.6460891,538.4828991,285.7011282,157.6503623,95.17467522,71.83543033,57.73011536,46.5226298
Derrimon Trading Co Ltd,38476159,191016,Jamaica,Jamaica,10005,Consumer Non-Cyclical,73.20202707,69.03827144,65.94293678,64.10477598,68.68316058,71.19200869,70.55916625,63.96716481,59.17068208,54.86434517,51.06705349,46.40572257,42.55026064
JMMB Group Ltd,45019019,191289,Jamaica,Jamaica,10008,Financial,48.51466084,72.50125964,92.5292602,109.258961,273.8028576,589.4725197,1093.449621,605.3828929,332.6535619,195.2581772,142.2882384,106.9714272,82.52612874
